"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2021-08-21T01:29:33Z","Event ID 6","POS Transaction ID 2","EPC 3","SiteCode15","READ POINT 1","2022-08-29T22:05:49Z","Product 5","Green","M","Puma","Article5","Ref5","Style8","check2","atts"
"2021-04-03T12:16:00Z","Event ID 6","POS Transaction ID 1","EPC 3","SiteCode12","READ POINT 2","2022-08-16T23:32:58Z","Product 1","Red","M","Adidas","Article1","Ref7","Style1","check3","att2"
"2020-11-29T19:41:30Z","Event ID 2","POS Transaction ID 6","EPC 1","SiteCode5","READ POINT 3","2022-08-02T01:16:39Z","Product 4","Blue","M","Zara","Article3","Ref7","Style1","check3","atts"
"2021-12-09T23:47:19Z","Event ID 1","POS Transaction ID 3","EPC 4","SiteCode2","READ POINT 3","2022-06-10T00:05:48Z","Product 5","Orange","XXS","Nike","Article8","Ref6","Style4","check1","atts"
"2020-08-17T03:40:15Z","Event ID 3","POS Transaction ID 2","EPC 3","SiteCode9","READ POINT 3","2022-11-21T09:25:11Z","Product 5","Orange","XXXL","Lee Cooper","Article1","Ref7","Style2","check2","att4"
"2022-06-25T03:59:01Z","Event ID 7","POS Transaction ID 5","EPC 5","SiteCode14","READ POINT 2","2022-11-22T12:57:57Z","Product 3","Orange","XXXL","Puma","Artical4","Ref7","Style8","check3","att4"
"2021-10-26T00:54:51Z","Event ID 3","POS Transaction ID 3","EPC 5","SiteCode6","READ POINT 1","2023-03-02T06:03:57Z","Product 3","Blue","XXXL","Bata","Article8","Ref3","Style8","check3","att4"
"2021-07-08T01:07:40Z","Event ID 5","POS Transaction ID 3","EPC 2","SiteCode3","READ POINT 2","2023-06-01T06:16:42Z","Product 1","Blue","XL","Adidas","Article7","Ref3","Style2","check1","atts"
"2020-08-10T10:29:56Z","Event ID 8","POS Transaction ID 3","EPC 2","SiteCode15","READ POINT 5","2022-07-12T20:48:46Z","Product 3","Blue","XXXL","Adidas","Article7","Ref6","Style3","check1","att4"
"2022-04-21T12:02:19Z","Event ID 7","POS Transaction ID 2","EPC 3","SiteCode14","READ POINT 3","2022-12-14T08:00:50Z","Product 1","Pink","XXS","Nike","Artical4","Ref6","Style6","check2","atts"
"2022-05-12T05:35:24Z","Event ID 9","POS Transaction ID 2","EPC 1","SiteCode14","READ POINT 4","2022-09-04T20:26:32Z","Product 4","Yellow","XXS","Zara","Article1","Ref4","Style5","check1","att3"
"2020-11-23T12:38:39Z","Event ID 7","POS Transaction ID 2","EPC 3","SiteCode14","READ POINT 4","2023-06-05T00:24:11Z","Product 4","White","L","Adidas","Article5","Ref3","Style2","check3","att2"
"2023-04-01T13:43:34Z","Event ID 8","POS Transaction ID 1","EPC 1","SiteCode15","READ POINT 5","2022-11-02T13:58:04Z","Product 1","Black","S","Nike","Article8","Ref3","Style8","check1","att3"
"2022-06-29T19:35:31Z","Event ID 8","POS Transaction ID 5","EPC 1","SiteCode11","READ POINT 5","2022-11-09T04:30:38Z","Product 2","Red","XXXL","Bata","Artical4","Ref7","Style2","check2","atts"
"2022-10-19T04:19:54Z","Event ID 4","POS Transaction ID 2","EPC 4","SiteCode11","READ POINT 1","2022-09-17T08:06:06Z","Product 1","Yellow","XXS","Nike","Article2","Ref5","Style7","check2","atts"
"2020-08-29T03:51:32Z","Event ID 5","POS Transaction ID 4","EPC 5","SiteCode9","READ POINT 4","2023-06-03T20:53:58Z","Product 2","Black","XXL","Nike","Article7","Ref5","Style3","check2","atts"
"2023-05-22T07:55:07Z","Event ID 4","POS Transaction ID 3","EPC 4","SiteCode14","READ POINT 5","2023-03-03T02:31:29Z","Product 1","Green","XL","Adidas","Article3","Ref6","Style8","check1","att4"
"2022-06-07T02:21:39Z","Event ID 4","POS Transaction ID 3","EPC 3","SiteCode3","READ POINT 4","2023-06-10T04:07:09Z","Product 4","Yellow","XL","Bata","Article8","Ref1","Style6","check3","att4"
"2020-09-11T13:48:19Z","Event ID 6","POS Transaction ID 1","EPC 2","SiteCode3","READ POINT 2","2023-06-18T15:50:01Z","Product 1","Blue","XXXL","Nike","Article6","Ref8","Style8","check3","att2"
"2023-05-24T04:07:04Z","Event ID 3","POS Transaction ID 4","EPC 3","SiteCode8","READ POINT 4","2023-03-29T17:52:31Z","Product 1","Orange","S","Bata","Article2","Ref8","Style2","check1","att2"
"2020-08-14T22:33:43Z","Event ID 8","POS Transaction ID 2","EPC 2","SiteCode10","READ POINT 3","2023-03-29T05:16:17Z","Product 4","Pink","XL","Madame","Artical4","Ref8","Style5","check3","att4"
"2023-03-29T16:35:13Z","Event ID 5","POS Transaction ID 4","EPC 2","SiteCode11","READ POINT 4","2022-11-28T21:37:44Z","Product 3","Green","XXL","Adidas","Article8","Ref1","Style7","check2","att3"
"2020-10-05T22:49:17Z","Event ID 2","POS Transaction ID 4","EPC 3","SiteCode1","READ POINT 4","2022-12-12T11:44:32Z","Product 3","White","XXL","Nike","Article3","Ref6","Style2","check3","att2"
"2021-09-29T08:04:26Z","Event ID 5","POS Transaction ID 5","EPC 2","SiteCode13","READ POINT 5","2022-12-24T15:09:34Z","Product 1","White","XXS","Madame","Article2","Ref3","Style4","check1","att3"
"2023-03-09T14:20:43Z","Event ID 3","POS Transaction ID 6","EPC 1","SiteCode15","READ POINT 2","2023-03-26T18:54:20Z","Product 1","Black","S","Lee Cooper","Article7","Ref4","Style4","check1","att4"
"2022-07-09T00:25:50Z","Event ID 2","POS Transaction ID 1","EPC 1","SiteCode14","READ POINT 5","2023-02-13T03:33:50Z","Product 3","Yellow","XL","Nike","Article7","Ref5","Style1","check1","att4"
"2021-02-10T21:21:16Z","Event ID 5","POS Transaction ID 6","EPC 2","SiteCode11","READ POINT 2","2023-05-16T11:55:06Z","Product 2","Black","XXXL","Bata","Article8","Ref7","Style4","check1","att4"
"2022-01-23T15:28:00Z","Event ID 7","POS Transaction ID 1","EPC 3","SiteCode5","READ POINT 1","2023-02-21T03:41:52Z","Product 2","Pink","XXS","Zara","Artical4","Ref4","Style3","check1","atts"
"2022-09-18T03:56:38Z","Event ID 9","POS Transaction ID 3","EPC 2","SiteCode14","READ POINT 3","2023-06-21T06:57:01Z","Product 1","Green","XS","Adidas","Article6","Ref5","Style1","check3","atts"
"2021-11-08T12:07:49Z","Event ID 7","POS Transaction ID 3","EPC 1","SiteCode12","READ POINT 3","2022-10-27T10:52:56Z","Product 1","White","S","Puma","Article2","Ref7","Style6","check1","atts"
"2023-03-02T03:38:14Z","Event ID 9","POS Transaction ID 2","EPC 1","SiteCode6","READ POINT 3","2022-06-15T10:08:45Z","Product 1","Pink","XS","Puma","Article8","Ref3","Style8","check3","att4"
"2020-12-15T14:54:43Z","Event ID 5","POS Transaction ID 1","EPC 3","SiteCode7","READ POINT 4","2023-01-20T09:00:32Z","Product 2","Green","XS","Bata","Article1","Ref4","Style2","check2","att2"
"2021-04-05T13:23:34Z","Event ID 1","POS Transaction ID 6","EPC 2","SiteCode14","READ POINT 2","2023-03-13T23:25:18Z","Product 5","Yellow","L","Bata","Artical4","Ref3","Style3","check3","att3"
"2022-01-16T05:53:38Z","Event ID 7","POS Transaction ID 1","EPC 3","SiteCode7","READ POINT 4","2022-06-02T06:49:57Z","Product 2","Pink","XS","Lee Cooper","Artical4","Ref6","Style7","check3","att4"
"2021-11-23T12:25:27Z","Event ID 5","POS Transaction ID 2","EPC 2","SiteCode4","READ POINT 5","2023-03-17T09:39:26Z","Product 4","Green","XXL","Bata","Article6","Ref4","Style1","check3","att4"
"2022-08-04T20:48:37Z","Event ID 9","POS Transaction ID 3","EPC 1","SiteCode1","READ POINT 4","2022-10-31T14:48:49Z","Product 4","Green","M","Bata","Artical4","Ref1","Style8","check3","atts"
"2022-04-04T12:03:47Z","Event ID 5","POS Transaction ID 5","EPC 4","SiteCode4","READ POINT 1","2022-09-01T10:31:12Z","Product 1","Blue","S","Puma","Article2","Ref3","Style4","check1","att2"
"2021-01-17T11:29:40Z","Event ID 1","POS Transaction ID 1","EPC 5","SiteCode5","READ POINT 1","2023-04-18T14:07:10Z","Product 1","Yellow","XXL","Nike","Article2","Ref8","Style7","check1","att2"
"2020-10-21T17:58:01Z","Event ID 2","POS Transaction ID 5","EPC 5","SiteCode2","READ POINT 5","2022-09-26T22:27:57Z","Product 4","Pink","M","Lee Cooper","Article1","Ref6","Style6","check3","atts"
"2021-07-16T07:04:48Z","Event ID 2","POS Transaction ID 5","EPC 1","SiteCode8","READ POINT 5","2022-08-27T01:57:22Z","Product 2","Red","XXS","Bata","Article6","Ref7","Style8","check3","atts"
"2021-05-21T09:01:02Z","Event ID 8","POS Transaction ID 5","EPC 3","SiteCode8","READ POINT 1","2022-09-19T02:13:23Z","Product 1","Orange","XXL","Zara","Artical4","Ref1","Style4","check1","att3"
"2020-06-29T17:59:11Z","Event ID 3","POS Transaction ID 3","EPC 3","SiteCode3","READ POINT 4","2022-10-20T11:02:31Z","Product 5","Orange","XXXL","Lee Cooper","Article2","Ref5","Style7","check1","att2"
"2020-10-05T04:05:33Z","Event ID 5","POS Transaction ID 3","EPC 2","SiteCode9","READ POINT 2","2023-04-10T20:59:39Z","Product 4","Green","S","Adidas","Article3","Ref8","Style1","check2","att2"
"2022-09-03T03:01:27Z","Event ID 3","POS Transaction ID 5","EPC 3","SiteCode13","READ POINT 2","2023-02-10T02:09:23Z","Product 1","White","XL","Lee Cooper","Article7","Ref5","Style1","check3","att2"
"2022-10-23T20:18:07Z","Event ID 6","POS Transaction ID 5","EPC 4","SiteCode14","READ POINT 4","2023-01-02T03:18:31Z","Product 3","Pink","XXXL","Puma","Article6","Ref6","Style3","check1","atts"
"2020-11-30T19:10:57Z","Event ID 2","POS Transaction ID 4","EPC 1","SiteCode4","READ POINT 4","2023-05-16T15:33:36Z","Product 3","Green","XXL","Madame","Artical4","Ref4","Style8","check1","att3"
"2021-12-20T07:14:37Z","Event ID 4","POS Transaction ID 5","EPC 1","SiteCode14","READ POINT 1","2022-06-28T08:36:55Z","Product 3","White","L","Lee Cooper","Article2","Ref1","Style6","check2","att3"
"2020-08-19T14:13:32Z","Event ID 2","POS Transaction ID 4","EPC 2","SiteCode15","READ POINT 1","2023-02-19T14:36:24Z","Product 3","Blue","XL","Nike","Artical4","Ref7","Style6","check1","atts"
"2020-09-19T08:46:32Z","Event ID 2","POS Transaction ID 6","EPC 1","SiteCode13","READ POINT 2","2022-08-23T01:31:55Z","Product 3","Green","XXXL","Nike","Article5","Ref3","Style2","check2","att2"
"2020-07-04T21:33:25Z","Event ID 3","POS Transaction ID 3","EPC 4","SiteCode7","READ POINT 2","2023-05-07T11:27:21Z","Product 5","White","XL","Puma","Article8","Ref5","Style2","check2","att4"
"2020-11-01T10:53:35Z","Event ID 3","POS Transaction ID 6","EPC 5","SiteCode9","READ POINT 5","2022-09-15T14:26:57Z","Product 4","Green","L","Nike","Article7","Ref2","Style6","check3","att3"
"2021-09-18T13:53:07Z","Event ID 5","POS Transaction ID 6","EPC 1","SiteCode7","READ POINT 3","2023-03-09T16:57:40Z","Product 3","Orange","M","Zara","Artical4","Ref7","Style4","check2","att3"
"2021-11-18T04:21:53Z","Event ID 1","POS Transaction ID 6","EPC 5","SiteCode10","READ POINT 4","2022-08-15T12:05:39Z","Product 4","Red","S","Lee Cooper","Article6","Ref2","Style6","check1","atts"
"2023-03-15T00:43:55Z","Event ID 8","POS Transaction ID 3","EPC 5","SiteCode10","READ POINT 4","2022-11-02T08:13:54Z","Product 2","Blue","S","Lee Cooper","Article8","Ref8","Style2","check1","att3"
"2022-05-12T12:20:24Z","Event ID 7","POS Transaction ID 6","EPC 2","SiteCode14","READ POINT 5","2023-01-18T03:14:59Z","Product 3","Black","L","Madame","Artical4","Ref5","Style3","check3","att3"
"2023-03-17T09:14:11Z","Event ID 9","POS Transaction ID 3","EPC 3","SiteCode2","READ POINT 1","2023-04-13T09:55:32Z","Product 1","Pink","XXS","Adidas","Article1","Ref3","Style3","check1","att3"
"2023-02-06T19:30:21Z","Event ID 7","POS Transaction ID 4","EPC 5","SiteCode6","READ POINT 1","2022-07-29T21:15:06Z","Product 2","Red","XS","Zara","Article5","Ref2","Style6","check1","att2"
"2023-04-29T16:38:52Z","Event ID 4","POS Transaction ID 2","EPC 3","SiteCode4","READ POINT 4","2022-12-26T19:54:25Z","Product 1","Black","XXL","Madame","Article2","Ref7","Style3","check3","att4"
"2021-08-13T11:36:31Z","Event ID 6","POS Transaction ID 3","EPC 2","SiteCode14","READ POINT 2","2022-07-04T15:47:46Z","Product 4","Pink","XS","Adidas","Article6","Ref1","Style8","check2","att3"
"2021-03-30T03:29:03Z","Event ID 7","POS Transaction ID 5","EPC 5","SiteCode5","READ POINT 5","2022-11-02T02:50:28Z","Product 2","Pink","XL","Puma","Article3","Ref2","Style8","check3","att2"
"2020-07-04T10:43:07Z","Event ID 6","POS Transaction ID 4","EPC 3","SiteCode3","READ POINT 3","2023-04-05T23:54:17Z","Product 1","Blue","XXS","Zara","Article2","Ref4","Style7","check1","att2"
"2021-02-09T12:34:14Z","Event ID 1","POS Transaction ID 6","EPC 3","SiteCode13","READ POINT 5","2023-01-09T13:22:51Z","Product 5","Green","XXL","Puma","Article2","Ref7","Style2","check1","atts"
"2021-02-21T21:31:33Z","Event ID 9","POS Transaction ID 5","EPC 4","SiteCode9","READ POINT 3","2023-02-13T04:05:39Z","Product 2","White","XL","Zara","Article6","Ref2","Style8","check1","atts"
"2020-06-29T19:20:38Z","Event ID 2","POS Transaction ID 1","EPC 2","SiteCode8","READ POINT 3","2023-05-16T08:33:00Z","Product 5","Yellow","XS","Madame","Article1","Ref3","Style8","check3","att4"
"2022-03-23T22:30:07Z","Event ID 8","POS Transaction ID 4","EPC 5","SiteCode6","READ POINT 5","2023-04-28T12:01:12Z","Product 5","Black","XXXL","Zara","Article6","Ref4","Style8","check3","atts"
"2023-04-03T18:21:43Z","Event ID 6","POS Transaction ID 6","EPC 5","SiteCode9","READ POINT 2","2023-05-07T00:48:16Z","Product 2","Blue","S","Lee Cooper","Article1","Ref7","Style2","check2","atts"
"2021-08-11T17:22:02Z","Event ID 9","POS Transaction ID 3","EPC 4","SiteCode9","READ POINT 5","2022-08-19T13:44:22Z","Product 4","Pink","XXS","Puma","Article8","Ref6","Style4","check3","att3"
"2022-05-04T06:45:17Z","Event ID 2","POS Transaction ID 4","EPC 3","SiteCode3","READ POINT 4","2023-05-04T18:06:24Z","Product 5","Red","S","Madame","Article1","Ref7","Style5","check1","att4"
"2021-08-04T02:16:18Z","Event ID 6","POS Transaction ID 2","EPC 2","SiteCode5","READ POINT 1","2023-01-31T02:26:20Z","Product 2","Yellow","XL","Zara","Artical4","Ref2","Style5","check2","att3"
"2023-03-21T02:55:00Z","Event ID 5","POS Transaction ID 5","EPC 4","SiteCode8","READ POINT 5","2022-08-04T04:29:46Z","Product 1","Blue","XXXL","Madame","Article2","Ref3","Style5","check1","atts"
"2021-06-29T20:40:38Z","Event ID 3","POS Transaction ID 3","EPC 4","SiteCode11","READ POINT 5","2022-10-18T21:46:21Z","Product 1","White","XL","Bata","Article2","Ref8","Style5","check3","att4"
"2021-01-03T21:04:20Z","Event ID 2","POS Transaction ID 4","EPC 2","SiteCode2","READ POINT 1","2022-06-03T04:40:35Z","Product 5","Yellow","M","Madame","Article6","Ref4","Style8","check2","att3"
"2021-09-10T12:12:10Z","Event ID 5","POS Transaction ID 4","EPC 1","SiteCode10","READ POINT 2","2023-04-13T01:33:55Z","Product 1","Red","XL","Bata","Article1","Ref1","Style5","check3","att4"
"2023-02-12T00:09:24Z","Event ID 4","POS Transaction ID 2","EPC 4","SiteCode14","READ POINT 4","2022-08-16T06:39:51Z","Product 4","Yellow","L","Lee Cooper","Article7","Ref5","Style5","check1","att4"
"2023-03-06T08:42:55Z","Event ID 2","POS Transaction ID 4","EPC 2","SiteCode2","READ POINT 3","2023-05-11T10:11:05Z","Product 4","Yellow","S","Madame","Article1","Ref3","Style1","check2","att3"
"2021-02-27T22:12:16Z","Event ID 8","POS Transaction ID 4","EPC 2","SiteCode4","READ POINT 2","2022-12-27T08:34:00Z","Product 5","Orange","XXS","Adidas","Article7","Ref7","Style4","check3","att2"
"2021-04-22T15:14:51Z","Event ID 7","POS Transaction ID 3","EPC 1","SiteCode1","READ POINT 4","2023-04-07T04:45:25Z","Product 3","Red","XXS","Lee Cooper","Artical4","Ref4","Style8","check1","att4"
"2020-07-07T07:20:57Z","Event ID 6","POS Transaction ID 2","EPC 5","SiteCode8","READ POINT 4","2022-07-04T04:16:57Z","Product 2","Blue","S","Nike","Artical4","Ref2","Style4","check3","att3"
"2021-01-22T11:52:36Z","Event ID 7","POS Transaction ID 3","EPC 3","SiteCode9","READ POINT 2","2022-08-21T06:43:42Z","Product 1","Yellow","XL","Bata","Article7","Ref5","Style7","check1","att3"
"2021-04-01T08:35:38Z","Event ID 9","POS Transaction ID 3","EPC 2","SiteCode8","READ POINT 4","2023-04-06T05:06:53Z","Product 1","Green","XXL","Madame","Article8","Ref2","Style5","check1","atts"
"2021-08-10T22:02:54Z","Event ID 8","POS Transaction ID 5","EPC 4","SiteCode5","READ POINT 5","2023-05-12T04:58:50Z","Product 1","Green","XXS","Nike","Article5","Ref4","Style8","check1","att2"
"2021-07-20T23:42:51Z","Event ID 1","POS Transaction ID 4","EPC 1","SiteCode4","READ POINT 1","2023-05-04T22:53:28Z","Product 4","White","XXS","Bata","Artical4","Ref3","Style4","check3","atts"
"2021-02-12T17:59:39Z","Event ID 5","POS Transaction ID 4","EPC 2","SiteCode13","READ POINT 3","2022-11-30T13:57:11Z","Product 4","Blue","XXXL","Madame","Article6","Ref7","Style5","check2","att3"
"2021-12-27T05:06:47Z","Event ID 2","POS Transaction ID 3","EPC 4","SiteCode8","READ POINT 3","2022-06-09T23:09:06Z","Product 4","Black","S","Zara","Artical4","Ref1","Style5","check2","att4"
"2021-09-30T15:15:36Z","Event ID 3","POS Transaction ID 6","EPC 3","SiteCode11","READ POINT 5","2022-06-16T16:02:06Z","Product 5","Pink","XXXL","Lee Cooper","Article7","Ref6","Style3","check1","att4"
"2021-03-23T08:38:59Z","Event ID 7","POS Transaction ID 5","EPC 1","SiteCode10","READ POINT 1","2022-09-28T00:48:38Z","Product 5","Blue","L","Lee Cooper","Artical4","Ref2","Style6","check2","att4"
"2022-08-05T13:20:55Z","Event ID 9","POS Transaction ID 6","EPC 1","SiteCode5","READ POINT 2","2022-11-27T22:43:20Z","Product 3","Red","S","Adidas","Article2","Ref3","Style7","check3","att3"
"2022-01-26T14:26:05Z","Event ID 2","POS Transaction ID 6","EPC 2","SiteCode12","READ POINT 3","2022-06-21T00:11:26Z","Product 1","Green","XL","Madame","Article7","Ref6","Style4","check3","att2"
"2022-02-21T23:49:40Z","Event ID 4","POS Transaction ID 6","EPC 3","SiteCode12","READ POINT 5","2022-08-19T03:46:54Z","Product 1","White","M","Madame","Article8","Ref7","Style7","check3","att3"
"2022-11-16T10:51:53Z","Event ID 2","POS Transaction ID 4","EPC 4","SiteCode6","READ POINT 3","2022-11-25T03:38:15Z","Product 1","Blue","XXL","Bata","Article6","Ref3","Style2","check2","atts"
"2020-06-18T00:47:34Z","Event ID 5","POS Transaction ID 6","EPC 4","SiteCode5","READ POINT 4","2022-08-26T03:19:45Z","Product 1","Orange","XS","Lee Cooper","Article6","Ref6","Style3","check2","atts"
"2023-01-26T16:27:09Z","Event ID 8","POS Transaction ID 5","EPC 3","SiteCode1","READ POINT 1","2023-03-02T10:53:16Z","Product 3","Yellow","M","Zara","Article7","Ref5","Style5","check3","att4"
"2020-10-29T19:09:07Z","Event ID 1","POS Transaction ID 2","EPC 5","SiteCode10","READ POINT 1","2022-06-03T15:12:50Z","Product 3","White","M","Nike","Article7","Ref2","Style2","check1","att3"
"2021-05-02T23:42:48Z","Event ID 5","POS Transaction ID 6","EPC 4","SiteCode9","READ POINT 2","2023-06-06T18:43:39Z","Product 4","White","L","Bata","Article1","Ref2","Style6","check2","att4"
"2020-09-14T17:19:23Z","Event ID 8","POS Transaction ID 3","EPC 1","SiteCode14","READ POINT 2","2023-02-01T04:03:57Z","Product 4","Blue","L","Lee Cooper","Artical4","Ref4","Style7","check3","att4"
"2022-04-19T02:08:06Z","Event ID 6","POS Transaction ID 4","EPC 5","SiteCode13","READ POINT 5","2022-06-27T07:32:09Z","Product 2","Black","XXS","Madame","Article6","Ref5","Style3","check2","atts"
"2022-12-14T23:08:24Z","Event ID 8","POS Transaction ID 5","EPC 1","SiteCode7","READ POINT 5","2023-02-02T22:25:37Z","Product 3","Pink","XXL","Adidas","Article3","Ref4","Style1","check2","att3"
"2022-09-11T07:12:36Z","Event ID 1","POS Transaction ID 5","EPC 2","SiteCode9","READ POINT 2","2023-04-28T23:10:49Z","Product 2","Green","XL","Lee Cooper","Artical4","Ref4","Style6","check3","atts"
"2021-06-26T06:46:57Z","Event ID 7","POS Transaction ID 5","EPC 5","SiteCode15","READ POINT 4","2022-10-26T18:24:48Z","Product 4","Black","XL","Bata","Article8","Ref1","Style8","check2","att2"
"2022-10-11T20:15:35Z","Event ID 5","POS Transaction ID 5","EPC 4","SiteCode5","READ POINT 4","2022-12-12T14:38:27Z","Product 4","Red","M","Madame","Article5","Ref3","Style5","check2","atts"
"2023-03-16T06:41:49Z","Event ID 1","POS Transaction ID 3","EPC 1","SiteCode3","READ POINT 1","2022-08-24T11:25:07Z","Product 3","White","XS","Puma","Article6","Ref5","Style5","check1","att3"
"2022-01-01T20:33:37Z","Event ID 5","POS Transaction ID 1","EPC 1","SiteCode14","READ POINT 4","2023-02-21T22:31:12Z","Product 3","Black","XXS","Madame","Article2","Ref7","Style2","check3","att3"
"2022-10-23T01:59:42Z","Event ID 9","POS Transaction ID 3","EPC 4","SiteCode12","READ POINT 4","2022-08-25T06:02:32Z","Product 3","Black","XS","Nike","Article6","Ref3","Style8","check1","att3"
"2022-09-30T19:16:02Z","Event ID 8","POS Transaction ID 3","EPC 1","SiteCode5","READ POINT 2","2022-11-01T23:28:15Z","Product 5","Black","XS","Zara","Artical4","Ref2","Style1","check2","att2"
"2021-02-12T23:47:03Z","Event ID 8","POS Transaction ID 6","EPC 4","SiteCode14","READ POINT 3","2022-12-25T19:47:55Z","Product 3","Orange","XXS","Madame","Article2","Ref7","Style1","check2","att3"
"2020-09-28T11:59:55Z","Event ID 3","POS Transaction ID 4","EPC 1","SiteCode3","READ POINT 2","2022-07-22T07:57:22Z","Product 4","Red","M","Lee Cooper","Article5","Ref5","Style4","check2","att4"
"2022-05-05T23:42:58Z","Event ID 1","POS Transaction ID 4","EPC 3","SiteCode14","READ POINT 3","2022-12-18T04:48:18Z","Product 5","Red","XS","Bata","Article6","Ref2","Style2","check2","att2"
"2022-06-17T22:31:20Z","Event ID 7","POS Transaction ID 3","EPC 2","SiteCode10","READ POINT 4","2023-05-23T11:05:36Z","Product 1","Black","L","Lee Cooper","Artical4","Ref6","Style5","check2","atts"
"2023-03-28T13:13:42Z","Event ID 6","POS Transaction ID 3","EPC 2","SiteCode7","READ POINT 2","2022-11-12T15:24:52Z","Product 5","Black","M","Nike","Article3","Ref6","Style5","check1","atts"
"2021-06-12T12:15:44Z","Event ID 7","POS Transaction ID 6","EPC 1","SiteCode3","READ POINT 5","2022-09-13T13:49:05Z","Product 1","White","XS","Adidas","Article7","Ref2","Style3","check2","att3"
"2022-02-22T00:46:09Z","Event ID 7","POS Transaction ID 3","EPC 1","SiteCode15","READ POINT 4","2022-06-14T17:02:50Z","Product 3","Blue","XXXL","Zara","Article8","Ref2","Style2","check2","att3"
"2021-04-14T17:35:53Z","Event ID 6","POS Transaction ID 6","EPC 5","SiteCode9","READ POINT 5","2023-01-26T06:39:44Z","Product 4","Black","XXL","Bata","Article5","Ref4","Style5","check3","att2"
"2020-10-20T12:33:33Z","Event ID 7","POS Transaction ID 1","EPC 2","SiteCode3","READ POINT 3","2022-09-02T09:37:15Z","Product 4","Red","XXS","Puma","Article7","Ref6","Style8","check1","att2"
"2020-08-08T07:44:59Z","Event ID 4","POS Transaction ID 4","EPC 5","SiteCode15","READ POINT 5","2022-10-11T14:57:21Z","Product 1","Yellow","XL","Puma","Artical4","Ref6","Style6","check2","att4"
"2021-03-07T00:53:05Z","Event ID 7","POS Transaction ID 2","EPC 1","SiteCode2","READ POINT 5","2022-12-23T19:49:45Z","Product 5","Orange","XL","Nike","Article1","Ref2","Style4","check1","atts"
"2022-09-20T21:49:24Z","Event ID 2","POS Transaction ID 5","EPC 2","SiteCode12","READ POINT 3","2022-11-23T07:13:18Z","Product 1","White","XXS","Lee Cooper","Artical4","Ref7","Style8","check1","att2"
"2021-07-10T17:25:23Z","Event ID 8","POS Transaction ID 2","EPC 1","SiteCode9","READ POINT 4","2023-01-23T21:34:36Z","Product 2","Pink","XXS","Adidas","Article3","Ref5","Style2","check2","att2"
"2023-04-13T11:45:50Z","Event ID 3","POS Transaction ID 2","EPC 5","SiteCode15","READ POINT 2","2023-04-13T23:16:16Z","Product 4","Orange","L","Madame","Article7","Ref6","Style6","check1","atts"
"2022-07-24T11:14:11Z","Event ID 3","POS Transaction ID 1","EPC 4","SiteCode8","READ POINT 2","2022-08-21T19:50:38Z","Product 1","Blue","L","Madame","Article7","Ref1","Style4","check3","att3"
"2023-02-20T06:21:59Z","Event ID 4","POS Transaction ID 1","EPC 1","SiteCode15","READ POINT 4","2022-08-21T17:03:55Z","Product 3","Black","L","Adidas","Article7","Ref5","Style5","check1","atts"
"2022-02-26T17:28:28Z","Event ID 8","POS Transaction ID 3","EPC 4","SiteCode14","READ POINT 3","2022-06-17T16:21:37Z","Product 3","Pink","XXL","Lee Cooper","Article5","Ref2","Style8","check1","att2"
"2022-03-16T12:36:07Z","Event ID 2","POS Transaction ID 4","EPC 4","SiteCode7","READ POINT 3","2022-10-22T21:23:47Z","Product 5","White","XXXL","Lee Cooper","Article6","Ref5","Style2","check3","atts"
"2023-02-11T20:19:12Z","Event ID 8","POS Transaction ID 4","EPC 5","SiteCode12","READ POINT 2","2023-03-22T00:52:23Z","Product 5","Black","L","Puma","Article8","Ref2","Style8","check3","att4"
"2022-07-17T06:29:32Z","Event ID 7","POS Transaction ID 6","EPC 2","SiteCode10","READ POINT 3","2022-11-28T04:47:35Z","Product 3","Black","S","Puma","Article8","Ref6","Style6","check2","att4"
"2022-05-04T01:33:47Z","Event ID 4","POS Transaction ID 1","EPC 3","SiteCode10","READ POINT 4","2023-03-04T17:17:41Z","Product 2","Blue","L","Bata","Article3","Ref2","Style5","check2","att3"
"2023-05-12T10:49:30Z","Event ID 4","POS Transaction ID 3","EPC 4","SiteCode1","READ POINT 3","2023-06-13T18:55:56Z","Product 5","Yellow","L","Bata","Article5","Ref6","Style8","check3","att2"
"2022-11-05T23:36:11Z","Event ID 3","POS Transaction ID 6","EPC 5","SiteCode12","READ POINT 4","2023-02-21T15:41:31Z","Product 3","Pink","XS","Adidas","Article8","Ref6","Style8","check2","atts"
"2022-04-05T13:07:05Z","Event ID 6","POS Transaction ID 5","EPC 2","SiteCode13","READ POINT 2","2023-03-04T09:42:21Z","Product 3","Yellow","XXXL","Nike","Article6","Ref5","Style4","check3","att2"
"2022-04-11T18:19:29Z","Event ID 7","POS Transaction ID 2","EPC 1","SiteCode9","READ POINT 2","2022-09-28T07:47:33Z","Product 5","Pink","L","Zara","Artical4","Ref7","Style5","check1","atts"
"2022-08-07T07:34:42Z","Event ID 8","POS Transaction ID 6","EPC 5","SiteCode9","READ POINT 3","2023-03-05T09:57:30Z","Product 5","Blue","XXXL","Puma","Article8","Ref1","Style6","check1","att3"
